id,name.local,name.en,name.slug,code.id,zip_codes,geo.lat,geo.lon
600306,บางเคียน,Bang Khian,bang-khian-600306,600306,60120,15.806,100.176
600301,ชุมแสง,Chum Saeng,chum-saeng-600301,600301,60120,15.896,100.315
600311,ฆะมัง,Khamang,khamang-600311,600311,60120,15.948,100.312
600309,โคกหม้อ,Khok Mo,khok-mo-600309,600309,60120,15.83,100.235
600304,เกยไชย,Koei Chai,koei-chai-600304,600304,60120,15.869,100.286
600307,หนองกระเจา,Nong Krachao,nong-krachao-600307,600307,60120,15.901,100.395
600310,ไผ่สิงห์,Phai Sing,phai-sing-600310,600310,60120,15.829,100.36
600308,พันลาน,Phan Lan,phan-lan-600308,600308,60250,15.833,100.28
600303,พิกุล,Phikun,phikun-600303,600303,60120,15.889,100.346
600305,ท่าไม้,Tha Mai,tha-mai-600305,600305,60120,15.915,100.253
600302,ทับกฤช,Thap Krit,thap-krit-600302,600302,60250,15.77,100.233
600312,ทับกฤชใต้,Thap Krit Tai,thap-krit-tai-600312,600312,60250,15.757,100.286
