id,name.local,name.en,name.slug,code.id,zip_codes,geo.lat,geo.lon
900210,บ่อแดง,Bo Daeng,bo-daeng-900210,900210,90190,7.406,100.454
900211,บ่อดาน,Bor Dan,bor-dan-900211,900211,90190,7.435,100.447
900201,จะทิ้งพระ,Chathing Phra,chathing-phra-900201,900201,90190,7.469,100.437
900205,ชุมพล,Chumphon,chumphon-900205,900205,90190,7.603,100.385
900204,ดีหลวง,Di Luang,di-luang-900204,900204,90190,7.58,100.406
900206,คลองรี,Khlong Ri,khlong-ri-900206,900206,90190,7.542,100.388
900207,คูขุด,Khu Khut,khu-khut-900207,900207,90190,7.458,100.406
900202,กระดังงา,Kradangnga,kradangnga-900202,900202,90190,7.509,100.427
900203,สนามชัย,Sanam Chai,sanam-chai-900203,900203,90190,7.547,100.417
900208,ท่าหิน,Tha Hin,tha-hin-900208,900208,90190,7.395,100.419
900209,วัดจันทร์,Wat Chan,wat-chan-900209,900209,90190,7.382,100.461
