id,name.local,name.en,name.slug,code.id,zip_codes,geo.lat,geo.lon
250108,บ้านพระ,Ban Phra,ban-phra-250108,250108,25230,14.116,101.361
250106,บางบริบูรณ์,Bang Boribun,bang-boribun-250106,250106,25000,14.039,101.429
250104,บางเดชะ,Bang Decha,bang-decha-250104,250104,25000,13.991,101.33
250111,ดงขี้เหล็ก,Dong Khilek,dong-khilek-250111,250111,25000,14.132,101.439
250107,ดงพระราม,Dong Phra Ram,dong-phra-ram-250107,250107,25000,14.072,101.394
250109,โคกไม้ลาย,Khok Mai Lai,khok-mai-lai-250109,250109,25230,14.14,101.298
250101,หน้าเมือง,Na Mueang,na-mueang-250101,250101,25000,14.057,101.374
250102,รอบเมือง,Na Mueang,na-mueang-250102,250102,25000,14.066,101.327
250112,เนินหอม,Noen Hom,noen-hom-250112,250112,25230,14.181,101.378
250113,โนนห้อม,Non Hom,non-hom-250113,250113,25000,14.094,101.463
250105,ท่างาม,Tha Ngam,tha-ngam-250105,250105,25000,14.017,101.413
250103,วัดโบสถ์,Wat Bot,wat-bot-250103,250103,25000,14.034,101.31
