id,name.local,name.en,name.slug,code.id,zip_codes,geo.lat,geo.lon
450206,บ้านฝาง,Ban Fang,ban-fang-450206,450206,45150,15.703,103.452
450213,ดงครั่งน้อย,Dong Khrang Noi,dong-khrang-noi-450213,450213,45150,15.511,103.617
450205,ดงครั่งใหญ่,Dong Khrang Yai,dong-khrang-yai-450205,450205,45150,15.487,103.534
450208,กำแพง,Kamphaeng,kamphaeng-450208,450208,45150,15.56,103.496
450201,เกษตรวิสัย,Kaset Wisai,kaset-wisai-450201,450201,45150,15.662,103.609
450209,กู่กาสิงห์,Ku Ka Sing,ku-ka-sing-450209,450209,45150,15.591,103.655
450203,เหล่าหลวง,Lao Luang,lao-luang-450203,450203,45150,15.72,103.552
450202,เมืองบัว,Mueang Bua,mueang-bua-450202,450202,45150,15.593,103.595
450210,น้ำอ้อม,Nam Om,nam-om-450210,450210,45150,15.639,103.511
450211,โนนสว่าง,Non Sawang,non-sawang-450211,450211,45150,15.704,103.506
450207,หนองแวง,Nong Waeng,nong-waeng-450207,450207,45150,15.741,103.631
450204,สิงห์โคก,Sing Khok,sing-khok-450204,450204,45150,15.704,103.668
450212,ทุ่งทอง,Thung Thong,thung-thong-450212,450212,45150,15.487,103.451
