id,name.local,name.en,name.slug,code.id,zip_codes,geo.lat,geo.lon
471204,บ้านต้าย,Ban Tai,ban-tai-471204,471204,47110,17.441,103.385
471221,บ้านถ่อน,Ban Thon,ban-thon-471221,471221,47110,17.532,103.452
471206,บงเหนือ,Bong Nuea,bong-nuea-471206,471206,47110,17.319,103.301
471211,บงใต้,Bong Tai,bong-tai-471211,471211,47110,17.422,103.327
471203,คำสะอาด,Kham Sa-at,kham-sa-at-471203,471203,47110,17.511,103.351
471212,ค้อใต้,Kho Tai,kho-tai-471212,471212,47110,17.368,103.33
471208,โคกสี,Khok Si,khok-si-471208,471208,47110,17.605,103.446
471210,หนองหลวง,Nong Luang,nong-luang-471210,471210,47110,17.377,103.383
471213,พันนา,Phan Na,phan-na-471213,471213,47240,17.416,103.569
471207,โพนสูง,Phon Sung,phon-sung-471207,471207,47110,17.538,103.4
471215,ทรายมูล,Sai Mun,sai-mun-471215,471215,47110,17.47,103.526
471201,สว่างแดนดิน,Sawang Daen Din,sawang-daen-din-471201,471201,47110,17.448,103.462
471216,ตาลโกน,Tan Kon,tan-kon-471216,471216,47240,17.345,103.564
471217,ตาลเนิ้ง,Tan Noeng,tan-noeng-471217,471217,47240,17.346,103.611
471220,ธาตุทอง,That Thong,that-thong-471220,471220,47240,17.494,103.579
471214,แวง,Waeng,waeng-471214,471214,47240,17.456,103.63
