id,name.local,name.en,name.slug,code.id,zip_codes,geo.lat,geo.lon
411907,บ้านเหล่า,Ban Lao,ban-lao-411907,411907,41150,17.685,103.04
411902,บ้านธาตุ,Ban That,ban-that-411902,411902,41150,17.695,102.85
411904,เชียงหวาง,Chiang Wang,chiang-wang-411904,411904,41150,17.617,102.849
411908,จอมศรี,Chom Si,chom-si-411908,411908,41150,17.845,102.899
411910,โคกกลาง,Khok Klang,khok-klang-411910,411910,41150,17.729,102.979
411906,นาบัว,Na Bua,na-bua-411906,411906,41150,17.551,102.976
411903,นาพู่,Na Phu,na-phu-411903,411903,41150,17.6,102.764
411901,เพ็ญ,Phen,phen-411901,411901,41150,17.673,102.936
411911,สร้างแป้น,Sang Paen,sang-paen-411911,411911,41150,17.513,102.944
411905,สุมเส้า,Sum Sao,sum-sao-411905,411905,41150,17.603,102.984
411909,เตาไห,Tao Hai,tao-hai-411909,411909,41150,17.634,103.066
