id,name.local,name.en,name.slug,code.id,zip_codes,geo.lat,geo.lon
740104,บ้านบ่อ,Ban Bo,ban-bo-740104,740104,74000,13.487,100.192
740115,บ้านเกาะ,Ban Ko,ban-ko-740115,740115,74000,13.591,100.247
740116,บางกระเจ้า,Bang Krachao,bang-krachao-740116,740116,74000,13.512,100.215
740112,บางน้ำจืด,Bang Nam Chuet,bang-nam-chuet-740112,740112,74000,13.614,100.363
740105,บางโทรัด,Bang Tho Rat,bang-tho-rat-740105,740105,74000,13.492,100.158
740117,บางหญ้าแพรก,Bang Ya Phraek,bang-ya-phraek-740117,740117,74000,13.501,100.25
740118,ชัยมงคล,Chai Mongkon,chai-mongkon-740118,740118,74000,13.54,100.185
740106,กาหลง,Ka Long,ka-long-740106,740106,74000,13.483,100.13
740114,โคกขาม,Khok Kham,khok-kham-740114,740114,74000,13.531,100.326
740111,คอกกระบือ,Khok Krabue,khok-krabue-740111,740111,74000,13.599,100.333
740103,โกรกกราก,Krok Krak,krok-krak-740103,740103,74000,13.533,100.276
740101,มหาชัย,Maha Chai,maha-chai-740101,740101,74000,13.552,100.28
740109,นาดี,Na Di,na-di-740109,740109,74000,13.595,100.295
740107,นาโคก,Na Khok,na-khok-740107,740107,74000,13.464,100.096
740113,พันท้ายนรสิงห์,Phan Thai Norasing,phan-thai-norasing-740113,740113,74000,13.539,100.377
740102,ท่าฉลอม,Tha Chalom,tha-chalom-740102,740102,74000,13.538,100.269
740108,ท่าจีน,Tha Chin,tha-chin-740108,740108,74000,13.539,100.252
740110,ท่าทราย,Tha Sai,tha-sai-740110,740110,74000,13.571,100.266
