id,name.local,name.en,name.slug,code.id,zip_codes,geo.lat,geo.lon
430205,บ้านเดื่อ,Ban Duea,ban-duea-430205,430205,43110,17.775,102.579
430206,บ้านถ่อน,Ban Thon,ban-thon-430206,430206,43110,17.776,102.632
430207,บ้านว่าน,Ban Wan,ban-wan-430207,430207,43110,17.743,102.558
430204,โคกคอน,Khok Khon,khok-khon-430204,430204,43110,17.781,102.496
430203,กองนาง,Kong Nang,kong-nang-430203,430203,43110,17.889,102.592
430208,นาข่า,Na Kha,na-kha-430208,430208,43110,17.784,102.458
430202,น้ำโมง,Nam Mong,nam-mong-430202,430202,43110,17.84,102.524
430210,หนองนาง,Nong Nang,nong-nang-430210,430210,43110,17.713,102.621
430209,โพนสา,Phon Sa,phon-sa-430209,430209,43110,17.819,102.61
430201,ท่าบ่อ,Tha Bo,tha-bo-430201,430201,43110,17.827,102.568
