id,name.local,name.en,name.slug,code.id,zip_codes,geo.lat,geo.lon
120103,บางเขน,Bang Khen,bang-khen-120103,120103,11000,13.835,100.516
120108,บางกร่าง,Bang Krang,bang-krang-120108,120108,11000,13.835,100.438
120104,บางกระสอ,Bang Kraso,bang-kraso-120104,120104,11000,13.869,100.491
120106,บางไผ่,Bang Phai,bang-phai-120106,120106,11000,13.823,100.492
120110,บางรักน้อย,Bang Rak Noi,bang-rak-noi-120110,120110,11000,13.859,100.464
120107,บางศรีเมือง,Bang Si Mueang,bang-si-mueang-120107,120107,11000,13.841,100.475
120109,ไทรม้า,Sai Ma,sai-ma-120109,120109,11000,13.87,100.472
120101,สวนใหญ่,Suan Yai,suan-yai-120101,120101,11000,13.842,100.494
120102,ตลาดขวัญ,Talat Khwan,talat-khwan-120102,120102,11000,13.85,100.509
120105,ท่าทราย,Tha Sai,tha-sai-120105,120105,11000,13.884,100.501
